FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
2FUNK2.MID,1,2,FNK_0016,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:1-2
2FUNK2.MID,3,4,FNK_0017,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:3-4
2FUNK2.MID,5,6,FNK_0018,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:5-6
2FUNK2.MID,7,8,FNK_0019,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:7-8
2FUNK2.MID,9,10,FNK_0020,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:9-10
2FUNK2.MID,11,12,FNK_0021,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:11-12
2FUNK2.MID,13,14,FNK_0022,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:13-14
2FUNK2.MID,15,16,FNK_0023,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:15-16
2FUNK2.MID,17,18,FNK_0024,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:17-18
2FUNK2.MID,19,20,FNK_0025,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:19-20
2FUNK2.MID,21,22,FNK_0026,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:21-22
2FUNK2.MID,23,24,FNK_0027,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:23-24
2FUNK2.MID,25,26,FNK_0028,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:25-26
2FUNK2.MID,27,28,FNK_0029,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:27-28
2FUNK2.MID,29,30,FNK_0030,4/4,LEGACY,YES,FNK,16,NO,,2FUNK2.MID:29-30
